timestamp (ms),stateEstimate.x,stateEstimate.y,stateEstimate.z,stabilizer.roll,stabilizer.pitch,stabilizer.yaw
10878,9.292377217207104e-05,-5.0822864068322815e-06,-3.590539563447237e-06,0.0011833421885967255,-0.0004726035986095667,0.001292550121434033
10888,6.696632044622675e-05,9.996473818318918e-05,0.024055227637290955,-0.03150983527302742,0.03760937601327896,0.0027707242406904697
10898,0.0001083626484614797,-0.00015246968541759998,0.024063482880592346,0.07744862139225006,0.03826215863227844,0.003313811030238867
10908,0.00023477304785046726,-1.3928309272159822e-05,0.024059994146227837,-0.017864052206277847,0.007376982364803553,0.0032204228918999434
10918,0.00031804738682694733,-4.88178338855505e-05,0.02402346394956112,-0.01744764670729637,0.007477195933461189,0.0023529548197984695
10928,0.0006427821354009211,-8.491067274007946e-05,0.023979200050234795,-0.021680086851119995,-0.09628625214099884,0.0026608554180711508
10938,-0.0003074757114518434,0.0014519358519464731,0.024028338491916656,-0.7301667928695679,0.39125335216522217,0.006060331594198942
10948,-0.0008518596878275275,0.0034797880798578262,0.023743078112602234,-1.5109741687774658,0.6070127487182617,0.014266468584537506
10958,0.0010102733504027128,0.0022307296749204397,0.024195266887545586,-0.7465302348136902,-0.23512111604213715,0.007257947698235512
10969,0.00014169068890623748,0.003857808653265238,0.0240558460354805,-1.2973954677581787,0.19858892261981964,0.010608414188027382
10979,0.002505939919501543,0.003484305925667286,0.024057015776634216,-0.9612780809402466,-0.7112148404121399,0.006753566209226847
10989,0.002919520251452923,0.004133198875933886,0.02393958903849125,-1.0654340982437134,-0.7181903719902039,0.006029200274497271
10998,0.0015532078687101603,0.0033098007552325726,0.024088939651846886,-0.6233258843421936,-0.08045417815446854,0.007995693013072014
11008,0.0016140633961185813,0.004552452825009823,0.023953165858983994,-0.9606702327728271,-0.032547950744628906,0.008691267110407352
11018,0.001980971544981003,0.005421290639787912,0.02380019798874855,-1.1182887554168701,-0.09026936441659927,0.00737158814445138
11028,0.0025290835183113813,0.005514562129974365,0.023764371871948242,-1.008942723274231,-0.19052930176258087,0.008476795628666878
11038,0.0025811688974499702,0.005237331613898277,0.02368568256497383,-0.807182788848877,-0.12448882311582565,0.009785917587578297
11048,0.002619675360620022,0.004553551319986582,0.023608697578310966,-0.5215058922767639,-0.061429232358932495,0.011015363037586212
