timestamp (ms),stateEstimate.x,stateEstimate.y,stateEstimate.z,stateEstimate.vx,stateEstimate.vy,stateEstimate.vz
12741,4.508125584834488e-06,5.809150025015697e-05,-3.025052137672901e-06,0.0009878402343019843,0.005840528290718794,-0.0006722750258632004
12751,2.164967736462131e-05,9.961289470084012e-05,0.29480624198913574,0.0021814436186105013,0.003911077044904232,-0.0012733677867799997
12761,4.8253168642986566e-05,0.00013198910164646804,0.294790655374527,0.003139231353998184,0.002564153866842389,-0.0018433821387588978
12771,-4.99550296808593e-05,-9.132906416198239e-05,0.028009286150336266,-0.0006645676330663264,-0.006032928824424744,-0.0018580574542284012
12781,0.0008489636820740998,-0.00032306183129549026,0.02796471118927002,0.027194024994969368,-0.012483768165111542,-0.002941492944955826
12791,0.0013325645122677088,-0.00028114442829973996,0.027966491878032684,0.02879650518298149,-0.009347870014607906,-0.0045272717252373695
12801,0.0012750019086524844,-0.0006674472824670374,0.027984099462628365,0.023985229432582855,-0.016175778582692146,-0.005170963704586029
12811,0.0021441166754812002,-0.0008599013672210276,0.02781762182712555,0.035872165113687515,-0.018316341564059258,-0.006197241134941578
12821,0.0014796836767345667,-0.0007847073720768094,0.028006475418806076,0.024156754836440086,-0.016990097239613533,-0.00569851603358984
12831,0.0020752009004354477,-0.0010569600854068995,0.027878103777766228,0.028028201311826706,-0.0188268031924963,-0.007077061105519533
12842,0.0019343685125932097,-0.0007557781646028161,0.027906274423003197,0.02585485950112343,-0.014180107042193413,-0.006930177565664053
12851,0.0028308811597526073,-0.0012314675841480494,0.02772475965321064,0.03327150642871857,-0.01919642649590969,-0.008470539934933186
12862,0.005940926261246204,-0.0006245694239623845,0.027294423431158066,0.07649409770965576,-0.010775438509881496,-0.011744880117475986
12872,0.006805057637393475,-0.0007496350444853306,0.02716168388724327,0.08062104135751724,-0.011963804252445698,-0.012386932969093323
12882,0.0063858008943498135,-0.00031499096076004207,0.027252275496721268,0.06857184320688248,-0.005912469699978828,-0.011297933757305145
12892,0.007011304143816233,-0.0006513583357445896,0.02714591659605503,0.0706944689154625,-0.010044088587164879,-0.011926928535103798
12902,0.007312475237995386,-0.0006687697605229914,0.027085503563284874,0.06868521124124527,-0.00986721832305193,-0.011956986971199512
12912,0.009681533090770245,0.002827902091667056,0.026857012882828712,0.09053032100200653,0.030602209270000458,-0.01476508192718029
12922,0.008693565614521503,0.008641913533210754,0.026588980108499527,0.07284577935934067,0.09254958480596542,-0.019086314365267754
12932,0.008765666745603085,0.008903046138584614,0.026587827131152153,0.06803057342767715,0.088674396276474,-0.01802319474518299
