timestamp (ms),stateEstimate.x,stateEstimate.y,stateEstimate.z,motor.m1,motor.m2,motor.m3,motor.m4
12284,5.386907560023246e-06,-1.981391051231185e-06,-2.921238774433732e-06,0,0,0,0
12293,-1.663125840423163e-05,-7.299854041775689e-05,0.25038352608680725,0,0,0,0
12303,-2.4047189072007313e-05,-1.5697733033448458e-05,0.8149784803390503,0,0,0,0
12313,3.771837555177626e-06,-7.592465408379212e-05,0.8055457472801208,0,0,0,0
12323,0.00015058759890962392,-0.0006217336049303412,0.016951996833086014,0,0,0,0
12333,0.00022320248535834253,-0.0007830836111679673,0.016907956451177597,0,0,0,0
12343,0.00030759518267586827,-0.0009527138900011778,0.016856690868735313,0,0,0,0
12353,2.6452538804733194e-05,-0.0007111031445674598,0.016875607892870903,0,0,0,0
12363,-0.0006698573124594986,0.00042849683086387813,0.018511956557631493,0,0,0,0
12373,-0.003381629241630435,0.0031509888358414173,0.018304884433746338,0,0,0,0
12383,-0.0036748074926435947,0.003859524382278323,0.01821805164217949,0,0,0,0
12393,-0.0038073949981480837,0.0035828687250614166,0.018308915197849274,0,0,0,0
12403,-0.0045280554331839085,0.003691380377858877,0.01823362149298191,0,0,0,0
12413,-0.0050047882832586765,0.004123612307012081,0.018042579293251038,0,0,0,0
12423,-0.005238180048763752,0.004719782155007124,0.017946021631360054,0,0,0,0
12433,-0.005703624803572893,0.00520270224660635,0.017833035439252853,0,0,0,0
12443,-0.0067583718337118626,0.005169704090803862,0.017708243802189827,0,0,0,0
12453,-0.008896036073565483,0.010561509057879448,0.01772899180650711,0,0,0,0
12463,-0.007321679033339024,0.010048490017652512,0.01802935265004635,0,0,0,0
12473,-0.0078281806781888,0.010935117490589619,0.017900442704558372,0,0,0,0
12483,-0.008714500814676285,0.010990154929459095,0.017864391207695007,0,0,0,0
12493,-0.0038992865011096,0.006841420661658049,0.017662670463323593,0,0,0,0
12503,-0.003930925857275724,0.007214575074613094,0.01753918267786503,0,0,0,0
12513,-0.00311655062250793,0.005737192928791046,0.017433593049645424,0,0,0,0
12523,-0.003053824184462428,0.0059423488564789295,0.017307894304394722,0,0,0,0
12533,-0.0022000193130224943,0.005852438975125551,0.017147226259112358,0,0,0,0
12543,-0.0048755137249827385,0.005779459606856108,0.017048638314008713,0,0,0,0
12553,-0.0025805009063333273,0.006567039992660284,0.016922706738114357,0,0,0,0
12563,-0.0029130775947123766,0.005655888933688402,0.016819657757878304,0,0,0,0
12573,-0.002676496049389243,0.005611245520412922,0.016693251207470894,0,0,0,0
12583,-0.003258554730564356,0.005576135125011206,0.016271620988845825,0,0,0,0
12593,-0.004349662456661463,0.005826239474117756,0.016158457845449448,0,0,0,0
12603,-0.004357525147497654,0.005923401564359665,0.016024397686123848,0,0,0,0
12613,-0.005510409362614155,0.007317745126783848,0.015909165143966675,0,0,0,0
12623,-0.0054792072623968124,0.007527927402406931,0.01587979681789875,0,0,0,0
12633,-0.00545453280210495,0.006634374149143696,0.01576388068497181,0,0,0,0
12643,-0.005518959369510412,0.006746216211467981,0.01564108580350876,0,0,0,0
12653,-0.004611645825207233,0.00611501419916749,0.015522665344178677,0,0,0,0
12663,-0.003184783272445202,0.005515740718692541,0.015381763689219952,0,0,0,0
12673,-0.007216257508844137,0.0038559508975595236,0.01651301607489586,0,0,0,0
12683,-0.004375986289232969,0.0058519719168543816,0.016593314707279205,0,0,0,0
12693,-0.004669086541980505,0.005852296948432922,0.016557594761252403,0,0,0,0
12703,-0.004412443842738867,0.005043042358011007,0.01650863327085972,0,0,0,0
12713,-0.005502236541360617,0.007186222821474075,0.01630069874227047,0,0,0,0
12723,-0.005767486523836851,0.009579571895301342,0.016238123178482056,0,0,0,0
12733,-0.005766402464359999,0.010793882422149181,0.01615925319492817,0,0,0,0
12743,-0.0060113463550806046,0.01021705660969019,0.01614990271627903,0,0,0,0
12753,0.0018354429630562663,0.004340469371527433,0.016376487910747528,0,0,0,0
12763,0.002965509193018079,0.0026356910821050406,0.016954990103840828,0,0,0,0
