timestamp (ms),stateEstimate.x,stateEstimate.y,stateEstimate.z,motor.m1,motor.m2,motor.m3,motor.m4
9988,-5.4906849982216954e-05,1.4587019450118532e-06,-3.799825208261609e-06,0,0,0,0
9998,-0.00014042638940736651,9.755432256497443e-05,0.007981623522937298,0,0,0,0
10008,4.748708306578919e-05,9.936630704032723e-06,0.008009846322238445,0,0,0,0
10018,3.715628190548159e-05,-2.9094986530253664e-05,0.00798740889877081,0,0,0,0
10028,6.49247522233054e-05,0.00018614136206451803,0.007956269197165966,0,0,0,0
10038,9.852297807810828e-05,2.393422619206831e-05,0.007426925003528595,0,0,0,0
10048,0.00015207595424726605,3.266275962232612e-05,0.007368709426373243,0,0,0,0
10058,-0.0002732438442762941,0.0003173197037540376,0.007312830071896315,0,0,0,0
10068,-0.0030708815902471542,0.002830336568877101,0.007147450465708971,0,0,0,0
10078,-0.0032785595394670963,0.002697043353691697,0.007118637207895517,0,0,0,0
10088,-0.0020893036853522062,0.00024573845439590514,0.007414568215608597,0,0,0,0
10098,-0.002297324826940894,-0.0005624872865155339,0.00731493579223752,0,0,0,0
10108,-0.0026477337814867496,-0.0006014053360559046,0.007213442586362362,0,0,0,0
10119,-0.0031605290714651346,-0.0007861607591621578,0.007090346422046423,0,0,0,0
10130,-0.0028958385810256004,-0.0024321298114955425,0.0069149867631495,0,0,0,0
10139,-0.002764936303719878,-0.0008089920738711953,0.006914928089827299,0,0,0,0
10149,-0.0033198196906596422,-0.0008271165424957871,0.006780505180358887,0,0,0,0
10159,-0.0027927542105317116,-0.0006595549057237804,0.00667260866612196,0,0,0,0
10169,-0.002611528616398573,-0.0006659704376943409,0.00671957666054368,0,0,0,0
10178,0.002493486274033785,-0.0036156168207526207,0.006556025706231594,0,0,0,0
10188,0.0006077572470530868,-0.003399481764063239,0.006645791698247194,0,0,0,0
10198,0.00244649569503963,-0.00300773442722857,0.0064589837566018105,0,0,0,0
10208,0.003290140302851796,-0.0030094634275883436,0.006284720730036497,0,0,0,0
10218,0.0002846349379979074,-0.0019287560135126114,0.006287496071308851,0,0,0,0
10228,-0.0021048823837190866,-0.0027919241692870855,0.006202047690749168,0,0,0,0
10238,-0.002146902959793806,-0.0030049988999962807,0.006071188487112522,0,0,0,0
10248,-0.001891175634227693,-0.003951715305447578,0.005926345009356737,0,0,0,0
