timestamp (ms),stateEstimate.x,stateEstimate.y,stateEstimate.z,motor.m1,motor.m2,motor.m3,motor.m4
9599,9.127893463301007e-06,-2.37480321629846e-06,-2.2271706257015467e-06,0,0,0,0
9609,-3.7563586374744773e-06,-0.00012391660129651427,0.15592415630817413,0,0,0,0
9619,4.130421802983619e-05,-0.00010367357026552781,0.02801000140607357,0,0,0,0
9629,-0.0005818323697894812,-5.150622018845752e-05,0.028042884543538094,0,0,0,0
9639,-0.0006935852579772472,-7.547708082711324e-05,0.028011158108711243,0,0,0,0
9649,-0.0008923497516661882,0.0001822171761887148,0.027965473011136055,0,0,0,0
9659,-0.0011904726270586252,0.00011573521624086425,0.027899760752916336,0,0,0,0
9671,-0.000983411562629044,-0.00015285643166862428,0.028427375480532646,0,0,0,0
9679,0.003861220320686698,-0.0011874150950461626,0.028424270451068878,0,0,0,0
9691,0.004320790525525808,-0.0017323718639090657,0.02838771604001522,0,0,0,0
9699,0.004648720845580101,-0.001361255650408566,0.028453359380364418,0,0,0,0
9709,0.003480516839772463,-0.00011299876496195793,0.02892041765153408,0,0,0,0
9719,0.0006820623530074954,-0.0005448503652587533,0.02913869358599186,0,0,0,0
9729,0.0008176772971637547,-0.0006091351970098913,0.02906869165599346,0,0,0,0
9739,0.0008508177124895155,-0.0007969203870743513,0.02899019978940487,0,0,0,0
9749,0.001422761706635356,-0.001181318424642086,0.02889847382903099,0,0,0,0
9759,0.0016497309552505612,-0.0013113640015944839,0.029586272314190865,0,0,0,0
9769,0.00229417672380805,0.0029599694535136223,0.029570717364549637,0,0,0,0
9781,-0.0018439707346260548,0.010130185633897781,0.029168685898184776,0,0,0,0
9790,-0.002053622156381607,0.010062920860946178,0.029238572344183922,0,0,0,0
9801,-0.0018095166888087988,0.00885532796382904,0.02932470105588436,0,0,0,0
9809,-0.005713441874831915,0.011767732910811901,0.028905116021633148,0,0,0,0
9819,-0.006347719579935074,0.0128188356757164,0.028743505477905273,0,0,0,0
9829,-0.006515215151011944,0.012690641917288303,0.0288045946508646,0,0,0,0
9839,-0.007393172476440668,0.013737826608121395,0.02863384783267975,0,0,0,0
9849,-0.006613218691200018,0.007635034155100584,0.02941928617656231,0,0,0,0
