timestamp (ms),stateEstimate.x,stateEstimate.y,stateEstimate.z,stateEstimate.vx,stateEstimate.vy,stateEstimate.vz
13764,4.7065939725143835e-05,6.467366620199755e-05,-0.053067948669195175,0.00560472346842289,0.007079651579260826,-0.0007210575859062374
13774,6.884552567498758e-05,0.00018060296133626252,-0.45672672986984253,0.004363393411040306,0.009360570460557938,-0.0014978862600401044
13784,6.997742457315326e-05,0.0002941186830867082,-0.17962731420993805,0.0035166668239980936,0.009846922941505909,-0.002112720860168338
13794,0.00015004974557086825,-0.00039605735219083726,0.019117334857583046,0.005527741275727749,-0.013517607934772968,-0.002674767281860113
13804,0.00029770718538202345,0.0005190839874558151,0.019319569692015648,0.008530717343091965,0.011185106821358204,-0.003206243272870779
13814,0.00038724474143236876,0.0006308640004135668,0.019283438101410866,0.009376770816743374,0.011170881800353527,-0.004019603133201599
13824,0.0005241370527073741,0.0004734561371151358,0.019264228641986847,0.01105453446507454,0.006014219950884581,-0.00471450062468648
13834,-4.632930995285278e-06,0.0025560117792338133,0.0201212540268898,0.000848606345243752,0.04128514230251312,-0.005094301886856556
13845,0.00019237369997426867,0.003160929074510932,0.020036134868860245,0.004394104704260826,0.045636218041181564,-0.006114015355706215
13855,0.0005327256512828171,0.0063734049908816814,0.019509730860590935,0.009491868317127228,0.0891045331954956,-0.010546994395554066
13864,0.0010305591858923435,0.006779959890991449,0.019549991935491562,0.016062062233686447,0.08527357876300812,-0.010500573553144932
13874,0.0010951325530186296,0.006746800150722265,0.01970352977514267,0.015768034383654594,0.07590414583683014,-0.009686289355158806
13884,0.0008781279902905226,0.008062737062573433,0.018464848399162292,0.011599026620388031,0.08583547174930573,-0.014487924985587597
13894,0.002333044772967696,0.01115781906992197,0.017913294956088066,0.029599273577332497,0.11782954633235931,-0.019555984064936638
13904,0.002259925939142704,0.011476448737084866,0.017956852912902832,0.026329167187213898,0.11115557700395584,-0.018332814797759056
13914,0.0018472668016329408,0.01188927423208952,0.01797390729188919,0.01912723109126091,0.10631708055734634,-0.017288824543356895
13924,0.002052723430097103,0.013098194263875484,0.01823563687503338,0.020064828917384148,0.11144282668828964,-0.0157238207757473
13934,0.002086079679429531,0.01260942779481411,0.018323995172977448,0.01885298639535904,0.09603551775217056,-0.014119578525424004
13944,0.0019319247221574187,0.012738407589495182,0.01829460822045803,0.01585720293223858,0.0891212522983551,-0.01371990516781807
13954,0.0019493522122502327,0.012658229097723961,0.018274128437042236,0.015006519854068756,0.08051633089780807,-0.01310062687844038
13964,0.0025262327399104834,0.012728800065815449,0.018211878836154938,0.020165540277957916,0.07430043816566467,-0.01287678349763155
13974,0.00234686816111207,0.013180877082049847,0.01843300834298134,0.01688271202147007,0.07265125215053558,-0.01051025465130806
13984,0.002348652807995677,0.012629233300685883,0.018412496894598007,0.015920856967568398,0.060633473098278046,-0.009492200799286366
13994,0.002510800724849105,0.013238725252449512,0.018318509683012962,0.01650870405137539,0.06126506254076958,-0.009304003790020943
14004,0.002939157420769334,0.013186573050916195,0.01825619861483574,0.019519342109560966,0.055411405861377716,-0.008819122798740864
14014,0.002476203255355358,0.013864075765013695,0.018924886360764503,0.013690434396266937,0.05703897029161453,-0.0036960907746106386
14024,0.0024621551856398582,0.013584228232502937,0.018918855115771294,0.012591809965670109,0.04971383139491081,-0.0032935303170233965
14034,0.0028987776022404432,0.013071010820567608,0.018908550962805748,0.015812907367944717,0.040818873792886734,-0.0032374165020883083
14044,0.001740794163197279,0.01348629966378212,0.018895739689469337,0.004130663815885782,0.04093198850750923,-0.0032440139912068844
14054,0.002658278215676546,0.013021918945014477,0.019384771585464478,0.011980443261563778,0.03299974277615547,0.0003321210388094187
14064,0.0027798027731478214,0.01335143018513918,0.019388461485505104,0.012324447743594646,0.032902464270591736,0.00040627032285556197
14074,0.002748896600678563,0.014036398380994797,0.01939389295876026,0.011348224245011806,0.03589775040745735,0.0005185574409551919
14084,0.003974215127527714,0.013457265682518482,0.01940086856484413,0.021114211529493332,0.027887001633644104,0.0006094066193327308
14094,0.0039267390966415405,0.012655360624194145,0.019410261884331703,0.019467394798994064,0.018475649878382683,0.0007203870336525142
14104,0.0036330644506961107,0.012112632393836975,0.019225263968110085,0.015824340283870697,0.012003563344478607,-0.0004102940147276968
14114,0.0038450476713478565,0.01284435112029314,0.019234422594308853,0.01653393916785717,0.01630881056189537,-0.00039324810495600104
14124,0.0040118214674293995,0.013004458509385586,0.019230801612138748,0.016820767894387245,0.015712741762399673,-0.0003305247228126973
14134,0.004182207398116589,0.013158216141164303,0.01922733336687088,0.017256390303373337,0.015038782730698586,-0.00036282947985455394
14144,0.0014654304832220078,0.013365867547690868,0.01869489811360836,-0.004363169427961111,0.014922179281711578,-0.0038445834070444107
