timestamp (ms),stateEstimate.x,stateEstimate.y,stateEstimate.z,motor.m1,motor.m2,motor.m3,motor.m4
9777,7.124175317585468e-05,-0.0001045037352014333,-3.970257239416242e-06,0,0,0,0
9787,0.00016476731980219483,-0.00021545603522099555,0.5214971303939819,0,0,0,0
9797,0.00021602175547741354,-0.00023899840016383678,0.029039060696959496,0,0,0,0
9807,9.013166709337384e-05,0.00013159870286472142,0.02910330519080162,0,0,0,0
9817,0.00030455118394456804,-0.0003780181286856532,0.029095100238919258,0,0,0,0
9827,0.0003914262924809009,-0.0003113056591246277,0.029064588248729706,0,0,0,0
9837,0.00025674147764220834,-4.955679105478339e-05,0.029533416032791138,0,0,0,0
9847,0.00032083134283311665,-0.0010687906760722399,0.029478585347533226,0,0,0,0
9857,0.0007662377320230007,-0.0006857559783384204,0.02943088486790657,0,0,0,0
9867,0.0012823310680687428,-0.000412034714827314,0.029339313507080078,0,0,0,0
9877,0.0010465532541275024,-0.0004252085345797241,0.029281532391905785,0,0,0,0
9887,0.000494845793582499,0.0001924495882121846,0.02874630317091942,0,0,0,0
9897,-0.00013461257913149893,0.0015649329870939255,0.028604984283447266,0,0,0,0
9907,0.002786012599244714,0.0007670051418244839,0.028548605740070343,0,0,0,0
9917,0.0035174174699932337,0.0009491277160122991,0.028377778828144073,0,0,0,0
9928,0.0037982177454978228,0.0008179772994481027,0.028248831629753113,0,0,0,0
9938,0.003556590061634779,0.004437152296304703,0.02871980518102646,0,0,0,0
9947,0.00787100475281477,0.0059402137994766235,0.028264949098229408,0,0,0,0
9957,0.007243892177939415,0.006023853085935116,0.028352752327919006,0,0,0,0
9967,0.008087050169706345,0.00646022567525506,0.028182826936244965,0,0,0,0
9977,0.006188750267028809,0.007116760592907667,0.02899797074496746,0,0,0,0
9987,0.007424757815897465,0.007543579209595919,0.028857676312327385,0,0,0,0
9997,0.008063461631536484,0.006098505575209856,0.028907060623168945,0,0,0,0
10007,0.00721744354814291,0.0071592568419873714,0.028879735618829727,0,0,0,0
10017,0.009152230806648731,0.006057131104171276,0.028808442875742912,0,0,0,0
10027,0.00805989932268858,0.00717669352889061,0.029711905866861343,0,0,0,0
10037,0.0073666563257575035,0.007148349657654762,0.029740627855062485,0,0,0,0
10047,0.00733558926731348,0.006440383847802877,0.029764186590909958,0,0,0,0
10057,0.007981233298778534,0.005269478540867567,0.02976570464670658,0,0,0,0
10067,0.008406098932027817,0.005942676682025194,0.029837269335985184,0,0,0,0
10077,0.0034926016815006733,0.01078768726438284,0.02990904077887535,0,0,0,0
10087,0.0035037039779126644,0.01146393921226263,0.029880940914154053,0,0,0,0
10097,0.002986886538565159,0.012589753605425358,0.02978748083114624,0,0,0,0
10107,0.0014667351497337222,0.01399012841284275,0.030216695740818977,0,0,0,0
10117,-0.00465749017894268,0.017631560564041138,0.029696352779865265,0,0,0,0
10127,-0.001947768498212099,0.01489677932113409,0.030513407662510872,0,0,0,0
10137,0.00349899148568511,0.009433561936020851,0.031538575887680054,0,0,0,0
10147,0.0035563171841204166,0.009744073264300823,0.03162488341331482,0,0,0,0
10157,0.0036116475239396095,0.009979172609746456,0.030517347157001495,0,0,0,0
10167,0.007221775129437447,0.009843059815466404,0.03053407184779644,0,0,0,0
10177,0.007382175885140896,0.013000886887311935,0.030550582334399223,0,0,0,0
10187,0.007253166288137436,0.011915335431694984,0.030644133687019348,0,0,0,0
10197,0.005978685338050127,0.012325870804488659,0.03039700724184513,0,0,0,0
10207,0.003066309727728367,0.01845391094684601,0.030328698456287384,0,0,0,0
10217,0.004202327225357294,0.018456723541021347,0.030403608456254005,0,0,0,0
10227,0.0033456457313150167,0.018198320642113686,0.03048042021691799,0,0,0,0
10237,0.003351791063323617,0.018780691549181938,0.030283339321613312,0,0,0,0
10247,0.003076125867664814,0.014721015468239784,0.030513634905219078,0,0,0,0
10257,0.003055161563679576,0.015145168639719486,0.030526962131261826,0,0,0,0
10267,0.0027643078938126564,0.014975686557590961,0.030547810718417168,0,0,0,0
10277,0.003933519124984741,0.014821500517427921,0.030590038746595383,0,0,0,0
10287,0.0036529963836073875,0.013756896369159222,0.029468808323144913,0,0,0,0
10297,0.0030820651445537806,0.013378310017287731,0.029421281069517136,0,0,0,0
10307,0.003367456141859293,0.014410322532057762,0.029378142207860947,0,0,0,0
