timestamp (ms),stateEstimate.x,stateEstimate.y,stateEstimate.z,stateEstimate.vx,stateEstimate.vy,stateEstimate.vz
12597,6.258808298298391e-06,3.867331179208122e-05,-3.823806764557958e-06,0.0012686249101534486,0.0030545799527317286,-0.0007647188613191247
12607,-5.0928771088365465e-05,1.0852421837626025e-05,1.2334139347076416,-0.0012744603445753455,-0.0012669386342167854,-0.0015549041563645005
12617,-7.540413935203105e-05,-7.94459629105404e-05,0.01501241885125637,-0.0005126361502334476,-0.005472077056765556,-0.002221146132797003
12627,-7.361694588325918e-05,-0.00014293534331955016,0.01498673390597105,0.000870083284098655,-0.007225803565233946,-0.0029154943767935038
12637,5.975181557005271e-05,-0.0005065143341198564,0.01492783147841692,0.005013225134462118,-0.01576905883848667,-0.0038063563406467438
12647,0.00010002760973293334,-0.0003174595767632127,0.014941918663680553,0.006155129987746477,-0.010532320477068424,-0.004469039849936962
12657,-0.00026736524887382984,-0.00030607462394982576,0.014926020987331867,-0.0005248911329545081,-0.010068891569972038,-0.005021343473345041
12667,-0.002893696539103985,-0.002411110559478402,0.014819077216088772,-0.04441240057349205,-0.04570929333567619,-0.00727938674390316
12677,-0.003341356059536338,-0.0028822203166782856,0.014742122031748295,-0.04511961340904236,-0.0485127717256546,-0.008109688758850098
12687,-0.0037962759379297495,-0.003381389193236828,0.014656695537269115,-0.045864567160606384,-0.0513211153447628,-0.008973665535449982
12697,-0.003943947143852711,-0.0031205620616674423,0.014732135459780693,-0.042256105691194534,-0.043066348880529404,-0.00885095540434122
12707,-0.0008143438608385623,-0.0004858291067648679,0.01485392265021801,0.00506415031850338,-0.004173108376562595,-0.00826561450958252
12717,0.00017476508219260722,0.002908222144469619,0.014725309796631336,0.01845088228583336,0.03930531069636345,-0.010753455571830273
12727,0.00038199606933631003,0.002422093413770199,0.014698869548738003,0.020413793623447418,0.029445962980389595,-0.010788749903440475
12737,0.00042178609874099493,0.0022855729330331087,0.014629209414124489,0.020312704145908356,0.02490808442234993,-0.011041690595448017
12747,0.001212238916195929,0.0030700089409947395,0.015467705205082893,0.029035357758402824,0.031724244356155396,-0.005747158546000719
12757,0.0015141793992370367,0.003391471691429615,0.015407114289700985,0.03135276585817337,0.03256852552294731,-0.006369591690599918
12767,0.0014913182239979506,0.004251948092132807,0.015325978398323059,0.029801299795508385,0.03911980241537094,-0.007466095965355635
12777,0.0025989993009716272,0.0032896145712584257,0.015302827581763268,0.04022235795855522,0.025606602430343628,-0.00790271908044815
12787,0.0018923720344901085,0.004395492374897003,0.015262824483215809,0.031185366213321686,0.03457034379243851,-0.008272687904536724
12797,0.002206485252827406,0.004728984087705612,0.01419287919998169,0.033115193247795105,0.035072166472673416,-0.015004252083599567
12807,0.002546682022511959,0.005082803778350353,0.014042784459888935,0.034924257546663284,0.03569216653704643,-0.015013284049928188
12817,0.0018696581246331334,0.005797295831143856,0.013920330442488194,0.02710796520113945,0.0395621694624424,-0.014801712706685066
12827,0.0023399225901812315,0.0045318095944821835,0.013864473439753056,0.030435673892498016,0.025262530893087387,-0.014103342778980732
12837,0.0028026222717016935,0.003618421033024788,0.013803398236632347,0.03346484899520874,0.015049234963953495,-0.013669007457792759
12847,0.0031457485165446997,0.003768102964386344,0.01366654597222805,0.03516043350100517,0.014887360855937004,-0.013700557872653008
12857,0.0035050930455327034,0.003916955087333918,0.013529784977436066,0.036708541214466095,0.014883318915963173,-0.013650881126523018
12867,0.0019443390192463994,0.004491993226110935,0.013466252014040947,0.02255404368042946,0.018249915912747383,-0.012977051548659801
12877,0.00281650316901505,0.00635391054674983,0.014060641638934612,0.028890322893857956,0.031626854091882706,-0.008376458659768105
12887,0.006746743340045214,0.014657917432487011,0.013701293617486954,0.0586996003985405,0.09450238198041916,-0.012376829981803894
12897,0.006476806476712227,0.012958026491105556,0.013908389955759048,0.05432190001010895,0.07652094960212708,-0.009517044760286808
12907,0.007455814629793167,0.014138293452560902,0.013754356652498245,0.05967659130692482,0.08151915669441223,-0.01005177665501833
12917,0.007200024556368589,0.012280353344976902,0.01398257352411747,0.05533824488520622,0.06353740394115448,-0.007538653910160065
12927,0.007289054803550243,0.01263205986469984,0.014394021593034267,0.05373775586485863,0.06274741142988205,-0.004814195912331343
12937,0.010277250781655312,0.01615939289331436,0.014116335660219193,0.07341040670871735,0.08511178940534592,-0.007077528163790703
12947,0.01002182625234127,0.014723990112543106,0.014305446296930313,0.06855812668800354,0.07031789422035217,-0.004943865817040205
12957,0.009766314178705215,0.016742326319217682,0.014234545640647411,0.0639926940202713,0.08097854256629944,-0.005232893396168947
12967,0.008828974328935146,0.01441052183508873,0.016060110181570053,0.0547155924141407,0.06004155054688454,0.006041798274964094
12977,0.013372684828937054,0.011150926351547241,0.016119884327054024,0.08454785495996475,0.03391535207629204,0.005716826766729355
12987,0.01423156913369894,0.011491012759506702,0.016177184879779816,0.08722890168428421,0.034101709723472595,0.0057452949695289135
12997,0.01387733779847622,0.010165640152990818,0.01633804477751255,0.08123090118169785,0.022801661863923073,0.0066575342789292336
13007,0.014700171537697315,0.010392970405519009,0.016405019909143448,0.08333580940961838,0.02266419306397438,0.0067389123141765594
13017,0.015482342801988125,0.010531123727560043,0.01543919462710619,0.08543913066387177,0.022164197638630867,0.0012713675387203693
13027,0.009061260148882866,0.01661793328821659,0.01591586321592331,0.03912689536809921,0.060994263738393784,0.003997440915554762
13037,0.009457272477447987,0.017231792211532593,0.015955636277794838,0.040075525641441345,0.061777278780937195,0.003959048539400101
13047,0.0077387192286551,0.015728838741779327,0.016122933477163315,0.02722896821796894,0.04849125072360039,0.004758947528898716
13057,0.0037906626239418983,0.012974229641258717,0.015331677161157131,0.0007929378771223128,0.028275558724999428,6.461246812250465e-05
13067,0.003798696445301175,0.013257197104394436,0.015331926755607128,0.0008138015982694924,0.02831784449517727,-1.3783822396362666e-05
13077,0.004144230391830206,0.011646362021565437,0.015347762033343315,0.003132179379463196,0.016386209055781364,0.0002018686500377953
13087,0.004175818059593439,0.01180977001786232,0.015350855886936188,0.003185353707522154,0.01629546843469143,0.00041757558938115835
13097,0.00229451060295105,0.012768792919814587,0.015181811526417732,-0.008805542252957821,0.02113434486091137,-0.0005075890221633017
13107,0.007186677772551775,0.011869233101606369,0.015303445048630238,0.02182472124695778,0.013971916399896145,0.000362683815183118
13117,0.00429369043558836,0.012461959384381771,0.015323078259825706,0.0030098757706582546,0.01636374182999134,0.0004379077290650457
13127,0.003918679431080818,0.01130132656544447,0.015318972058594227,0.00046746793668717146,0.007939457893371582,0.0005036661168560386
13137,0.004885073285549879,0.011574718169867992,0.01534480880945921,0.006298420950770378,0.008729916997253895,0.0005455055506899953
13147,0.003858881304040551,0.00788445770740509,0.015171070583164692,-6.024029426043853e-05,-0.014685721136629581,-0.0006295343046076596
13157,0.0010755988769233227,0.008255494758486748,0.015144111588597298,-0.016908487305045128,-0.012253539636731148,-0.0007816097349859774
13167,0.0011658858275040984,0.009906703606247902,0.015196861699223518,-0.01570286974310875,-0.0021963701583445072,-0.0004212822241242975
13177,-0.0002575678809080273,0.008722546510398388,0.015130600892007351,-0.023494552820920944,-0.009697508066892624,-0.0007860114565119147
13187,0.0026048345025628805,0.018167104572057724,0.014453542418777943,-0.0050939773209393024,0.047397855669260025,-0.005371502134948969
13197,0.0025531642604619265,0.018643071874976158,0.01440043281763792,-0.005240141414105892,0.047795869410037994,-0.00524886092171073
13207,0.0013180194655433297,0.018374573439359665,0.014378809370100498,-0.0123847471550107,0.04379497841000557,-0.004751137923449278
13217,0.002258114982396364,0.019385814666748047,0.01432214304804802,-0.006156313698738813,0.047522131353616714,-0.004977066535502672
13227,0.0016713888617232442,0.018572211265563965,0.01507380697876215,-0.009308949112892151,0.04004595801234245,9.717378998175263e-05
13237,-1.2582764611579478e-05,0.02388191968202591,0.014889078214764595,-0.018729858100414276,0.06938564032316208,-0.001788528636097908
13247,-0.00020150080672465265,0.02458052895963192,0.014871970750391483,-0.01905377209186554,0.07033621519804001,-0.0016305811004713178
13257,-0.00012009532656520605,0.02458992414176464,0.014922644011676311,-0.017833737656474113,0.0670866146683693,-0.0010418372694402933
13267,0.000888438371475786,0.02394193410873413,0.01505954284220934,-0.011022357270121574,0.059748463332653046,-3.417514017201029e-05
13277,-0.0005659578600898385,0.02664092183113098,0.014467503875494003,-0.019083203747868538,0.07251475006341934,-0.003971099387854338
13287,-0.006577614229172468,0.025179214775562286,0.014452844858169556,-0.05382446199655533,0.06038312241435051,-0.004140828736126423
13297,-0.006122115533798933,0.024979477748274803,0.014533434063196182,-0.04878716915845871,0.05617567524313927,-0.0032536694779992104
13307,-0.006793048232793808,0.02366788685321808,0.014598922803997993,-0.05047240108251572,0.04572346433997154,-0.0023472500033676624
13317,-0.0049763997085392475,0.02378220297396183,0.014432399533689022,-0.03779613599181175,0.04400590807199478,-0.003090317128226161
13327,-0.004586674273014069,0.022816311568021774,0.014465969055891037,-0.033829499036073685,0.036295823752880096,-0.002511172089725733
13337,-0.004927158355712891,0.02317986823618412,0.014440355822443962,-0.0342673622071743,0.036415696144104004,-0.0026097858790308237
13347,-0.0045097945258021355,0.02419370226562023,0.014425624161958694,-0.03034646064043045,0.04026695713400841,-0.002641638508066535
13357,-0.004814619664102793,0.024597791954874992,0.01439886074513197,-0.030618643388152122,0.0405510738492012,-0.002709362655878067
